Date,3Y,10Y
2008-06-30,5.9,6.05
2008-07-01,5.87,6.02
2008-07-02,5.97,6.12
2008-07-03,6.06,6.2
2008-07-04,6.05,6.19
2008-07-07,6.05,6.19
2008-07-08,6.02,6.14
2008-07-09,5.99,6.07
2008-07-10,6.01,6.09
2008-07-11,6.15,6.12
2008-07-14,6.17,6.11
2008-07-15,6.13,6.07
2008-07-16,6.11,6.02
2008-07-17,5.99,5.94
2008-07-18,5.97,5.96
2008-07-21,6.06,6.07
2008-07-22,5.9,5.93
2008-07-23,5.84,5.92
2008-07-24,5.81,5.9
2008-07-25,5.77,5.88
2008-07-28,5.85,5.96
2008-07-29,5.81,5.93
2008-07-30,5.77,5.89
2008-07-31,5.8,5.92
2008-08-01,5.72,5.85
2008-08-04,5.8,5.91
2008-08-05,5.76,5.86
2008-08-06,5.7,5.79
2008-08-07,5.66,5.74
2008-08-08,5.7,5.76
2008-08-11,5.72,5.78
2008-08-12,5.76,5.82
2008-08-13,5.76,5.84
2008-08-14,5.85,5.97
2008-08-18,5.87,6.03
2008-08-19,5.77,5.95
2008-08-20,5.72,5.91
2008-08-21,5.71,5.91
2008-08-22,5.81,6.01
2008-08-25,5.88,6.07
2008-08-26,5.84,6.03
2008-08-27,5.81,6.0
2008-08-28,5.76,5.95
2008-08-29,5.77,5.96
2008-09-01,5.88,6.07
2008-09-02,5.97,6.14
2008-09-03,5.87,6.05
2008-09-04,5.82,5.99
2008-09-05,5.8,5.96
2008-09-08,5.76,5.91
2008-09-09,5.76,5.91
2008-09-10,5.73,5.89
2008-09-11,5.69,5.86
2008-09-12,5.66,5.85
2008-09-16,5.49,5.73
2008-09-17,5.6,5.83
2008-09-18,5.89,6.1
2008-09-19,5.8,6.0
2008-09-22,5.85,6.04
2008-09-23,5.88,6.06
2008-09-24,5.91,6.08
2008-09-25,5.93,6.1
2008-09-26,6.01,6.15
2008-09-29,5.98,6.11
2008-09-30,5.74,5.86
2008-10-01,5.75,5.87
2008-10-02,5.7,5.82
2008-10-06,5.77,5.89
2008-10-07,5.6,5.72
2008-10-08,5.61,5.73
2008-10-09,5.33,5.47
2008-10-10,5.23,5.4
2008-10-13,5.29,5.49
2008-10-14,5.28,5.5
2008-10-15,5.17,5.47
2008-10-16,5.27,5.6
2008-10-17,5.03,5.48
2008-10-20,5.03,5.5
2008-10-21,5.0,5.49
2008-10-22,4.8,5.37
2008-10-23,4.84,5.42
2008-10-24,4.84,5.47
2008-10-27,4.52,5.22
2008-10-28,4.56,5.32
2008-10-29,4.54,5.53
2008-10-30,4.39,5.5
2008-10-31,4.47,5.49
2008-11-03,4.71,5.58
2008-11-04,4.68,5.51
2008-11-05,4.6,5.42
2008-11-06,4.55,5.33
2008-11-07,4.72,5.43
2008-11-10,5.0,5.59
2008-11-11,5.01,5.61
2008-11-12,4.94,5.56
2008-11-13,5.24,5.85
2008-11-14,5.4,6.05
2008-11-17,5.23,5.91
2008-11-18,5.36,6.06
2008-11-19,5.16,5.91
2008-11-20,5.15,5.91
2008-11-21,4.99,5.81
2008-11-24,5.06,5.88
2008-11-25,5.05,5.88
2008-11-26,4.88,5.77
2008-11-27,4.86,5.74
2008-11-28,4.87,5.75
2008-12-01,4.7,5.63
2008-12-02,4.44,5.5
2008-12-03,4.26,5.35
2008-12-04,4.33,5.41
2008-12-05,4.17,5.23
2008-12-08,4.22,5.26
2008-12-09,4.16,5.21
2008-12-10,4.21,5.2
2008-12-11,4.01,4.96
2008-12-12,3.95,4.85
2008-12-15,3.97,4.81
2008-12-16,3.85,4.74
2008-12-17,3.84,4.74
2008-12-18,3.82,4.67
2008-12-19,3.81,4.57
2008-12-22,3.88,4.6
2008-12-23,3.87,4.59
2008-12-24,3.75,4.49
2008-12-26,3.68,4.45
2008-12-29,3.61,4.4
2008-12-30,3.41,4.22
2008-12-31,3.41,4.22
2009-01-02,3.42,4.25
2009-01-05,3.35,4.22
2009-01-06,3.34,4.24
2009-01-07,3.45,4.35
2009-01-08,3.26,4.16
2009-01-09,3.48,4.37
2009-01-12,3.53,4.42
2009-01-13,3.5,4.39
2009-01-14,3.36,4.28
2009-01-15,3.56,4.47
2009-01-16,3.61,4.53
2009-01-19,3.42,4.43
2009-01-20,3.48,4.52
2009-01-21,3.39,4.49
2009-01-22,3.39,4.5
2009-01-23,3.38,4.5
2009-01-28,3.36,4.51
2009-01-29,3.41,4.57
2009-01-30,3.59,4.71
2009-02-02,3.78,5.05
2009-02-03,3.84,5.2
2009-02-04,3.7,5.2
2009-02-05,3.79,5.31
2009-02-06,3.73,5.27
2009-02-09,3.74,5.29
2009-02-10,3.73,5.31
2009-02-11,3.66,5.27
2009-02-12,3.62,5.25
2009-02-13,3.57,5.19
2009-02-16,3.69,5.26
2009-02-17,3.97,5.51
2009-02-18,3.74,5.45
2009-02-19,3.75,5.34
2009-02-20,3.92,5.27
2009-02-23,3.83,5.15
2009-02-24,3.9,5.15
2009-02-25,3.99,5.16
2009-02-26,3.88,5.06
2009-02-27,3.82,5.06
2009-03-02,3.87,5.1
2009-03-03,3.74,5.04
2009-03-04,3.7,5.03
2009-03-05,3.71,5.07
2009-03-06,3.63,5.03
2009-03-09,3.66,5.06
2009-03-10,3.62,4.88
2009-03-11,3.69,4.91
2009-03-12,3.62,4.84
2009-03-13,3.72,4.88
2009-03-16,3.74,4.95
2009-03-17,3.62,4.85
2009-03-18,3.66,4.87
2009-03-19,3.49,4.73
2009-03-20,3.49,4.77
2009-03-23,3.55,4.94
2009-03-24,3.64,5.01
2009-03-25,3.64,5.0
2009-03-26,3.71,5.08
2009-03-27,3.74,5.06
2009-03-30,3.89,5.15
2009-03-31,3.94,5.17
2009-04-01,3.83,5.08
2009-04-02,3.87,5.06
2009-04-03,3.95,5.05
2009-04-06,3.99,5.13
2009-04-07,3.94,5.13
2009-04-08,3.89,5.08
2009-04-09,3.88,5.03
2009-04-10,3.88,5.04
2009-04-13,3.88,5.04
2009-04-14,3.78,4.99
2009-04-15,3.75,4.89
2009-04-16,3.8,4.9
2009-04-17,3.72,4.84
2009-04-20,3.7,4.82
2009-04-21,3.69,4.81
2009-04-22,3.72,4.84
2009-04-23,3.7,4.83
2009-04-24,3.57,4.72
2009-04-27,3.58,4.73
2009-04-28,3.5,4.56
2009-04-29,3.51,4.56
2009-04-30,3.59,4.69
2009-05-04,3.78,4.86
2009-05-06,3.8,4.88
2009-05-07,3.91,5.06
2009-05-08,3.9,5.07
2009-05-11,3.93,5.12
2009-05-12,3.83,5.02
2009-05-13,3.85,5.03
2009-05-14,3.77,4.97
2009-05-15,3.79,5.01
2009-05-18,3.75,4.99
2009-05-19,3.86,5.1
2009-05-20,3.87,5.11
2009-05-21,3.84,5.09
2009-05-22,3.85,5.08
2009-05-25,3.81,5.05
2009-05-26,3.79,5.05
2009-05-27,3.82,5.09
2009-05-28,3.87,5.17
2009-05-29,3.83,5.17
2009-06-01,3.81,5.15
2009-06-02,3.93,5.19
2009-06-03,3.91,5.14
2009-06-04,3.88,5.11
2009-06-05,3.87,5.12
2009-06-08,4.02,5.28
2009-06-09,4.03,5.3
2009-06-10,4.04,5.32
2009-06-11,4.22,5.48
2009-06-12,4.3,5.41
2009-06-15,4.27,5.38
2009-06-16,4.25,5.35
2009-06-17,4.24,5.32
2009-06-18,4.2,5.24
2009-06-19,4.17,5.25
2009-06-22,4.2,5.29
2009-06-23,4.12,5.25
2009-06-24,4.07,5.22
2009-06-25,4.17,5.26
2009-06-26,4.12,5.21
2009-06-29,4.1,5.15
2009-06-30,4.16,5.19
2009-07-01,4.08,5.08
2009-07-02,4.06,5.05
2009-07-03,4.04,5.04
2009-07-06,4.09,5.08
2009-07-07,4.13,5.14
2009-07-08,4.06,5.09
2009-07-09,4.0,5.04
2009-07-10,3.91,4.98
2009-07-13,3.95,5.03
2009-07-14,3.96,5.07
2009-07-15,3.99,5.15
2009-07-16,3.99,5.16
2009-07-17,4.1,5.26
2009-07-20,4.18,5.38
2009-07-21,4.16,5.35
2009-07-22,4.21,5.37
2009-07-23,4.16,5.26
2009-07-24,4.16,5.26
2009-07-27,4.17,5.27
2009-07-28,4.16,5.27
2009-07-29,4.17,5.3
2009-07-30,4.15,5.25
2009-07-31,4.26,5.33
2009-08-03,4.37,5.39
2009-08-04,4.35,5.37
2009-08-05,4.43,5.4
2009-08-06,4.49,5.43
2009-08-07,4.46,5.4
2009-08-10,4.47,5.44
2009-08-11,4.41,5.44
2009-08-12,4.45,5.46
2009-08-13,4.52,5.49
2009-08-14,4.61,5.53
2009-08-17,4.46,5.46
2009-08-18,4.51,5.49
2009-08-19,4.37,5.41
2009-08-20,4.39,5.47
2009-08-21,4.34,5.42
2009-08-24,4.4,5.52
2009-08-25,4.34,5.46
2009-08-26,4.36,5.44
2009-08-27,4.31,5.4
2009-08-28,4.35,5.44
2009-08-31,4.38,5.46
2009-09-01,4.37,5.45
2009-09-02,4.31,5.38
2009-09-03,4.28,5.34
2009-09-04,4.3,5.35
2009-09-07,4.33,5.37
2009-09-08,4.31,5.35
2009-09-09,4.29,5.34
2009-09-10,4.5,5.45
2009-09-11,4.49,5.43
2009-09-14,4.49,5.44
2009-09-15,4.47,5.4
2009-09-16,4.4,5.38
2009-09-17,4.4,5.35
2009-09-18,4.37,5.32
2009-09-21,4.43,5.37
2009-09-22,4.49,5.4
2009-09-23,4.47,5.37
2009-09-24,4.44,5.36
2009-09-25,4.43,5.35
2009-09-28,4.45,5.36
2009-09-29,4.47,5.38
2009-09-30,4.39,5.34
2009-10-01,4.36,5.32
2009-10-05,4.34,5.3
2009-10-06,4.44,5.37
2009-10-07,4.45,5.36
2009-10-08,4.47,5.35
2009-10-09,4.36,5.28
2009-10-12,4.39,5.37
2009-10-13,4.37,5.38
2009-10-14,4.37,5.39
2009-10-15,4.43,5.43
2009-10-16,4.56,5.52
2009-10-19,4.54,5.53
2009-10-20,4.55,5.53
2009-10-21,4.53,5.53
2009-10-22,4.55,5.55
2009-10-23,4.59,5.6
2009-10-26,4.62,5.63
2009-10-27,4.54,5.54
2009-10-28,4.51,5.51
2009-10-29,4.45,5.44
2009-10-30,4.44,5.43
2009-11-02,4.43,5.4
2009-11-03,4.43,5.4
2009-11-04,4.47,5.44
2009-11-05,4.46,5.43
2009-11-06,4.46,5.47
2009-11-09,4.49,5.5
2009-11-10,4.47,5.5
2009-11-11,4.42,5.47
2009-11-12,4.34,5.38
2009-11-13,4.27,5.38
2009-11-16,4.29,5.46
2009-11-17,4.24,5.4
2009-11-18,4.27,5.41
2009-11-19,4.24,5.35
2009-11-20,4.26,5.34
2009-11-23,4.3,5.38
2009-11-24,4.28,5.37
2009-11-25,4.25,5.34
2009-11-26,4.2,5.31
2009-11-27,4.05,5.24
2009-11-30,4.1,5.25
2009-12-01,4.05,5.22
2009-12-02,4.13,5.3
2009-12-03,4.12,5.28
2009-12-04,4.16,5.27
2009-12-07,4.24,5.32
2009-12-08,4.2,5.25
2009-12-09,4.17,5.24
2009-12-10,4.26,5.32
2009-12-11,4.22,5.3
2009-12-14,4.25,5.3
2009-12-15,4.18,5.25
2009-12-16,4.25,5.3
2009-12-17,4.24,5.3
2009-12-18,4.2,5.25
2009-12-21,4.19,5.28
2009-12-22,4.31,5.37
2009-12-23,4.28,5.34
2009-12-24,4.32,5.36
2009-12-28,4.36,5.39
2009-12-29,4.39,5.4
2009-12-30,4.41,5.39
2009-12-31,4.41,5.39
2010-01-04,4.44,5.43
2010-01-05,4.36,5.35
2010-01-06,4.43,5.38
2010-01-07,4.32,5.29
2010-01-08,4.36,5.36
2010-01-11,4.27,5.38
2010-01-12,4.25,5.37
2010-01-13,4.26,5.36
2010-01-14,4.23,5.34
2010-01-15,4.24,5.36
2010-01-18,4.28,5.39
2010-01-19,4.24,5.34
2010-01-20,4.24,5.34
2010-01-21,4.26,5.34
2010-01-22,4.24,5.33
2010-01-25,4.26,5.35
2010-01-26,4.21,5.31
2010-01-27,4.23,5.33
2010-01-28,4.31,5.38
2010-01-29,4.27,5.34
2010-02-01,4.3,5.36
2010-02-02,4.27,5.34
2010-02-03,4.27,5.35
2010-02-04,4.26,5.36
2010-02-05,4.22,5.32
2010-02-08,4.26,5.35
2010-02-09,4.27,5.36
2010-02-10,4.27,5.36
2010-02-11,4.18,5.31
2010-02-12,4.12,5.29
2010-02-16,4.12,5.3
2010-02-17,4.1,5.3
2010-02-18,4.1,5.29
2010-02-19,4.18,5.31
2010-02-22,4.2,5.3
2010-02-23,4.16,5.27
2010-02-24,4.14,5.22
2010-02-25,4.09,5.13
2010-02-26,4.1,5.14
2010-03-02,4.11,5.14
2010-03-03,4.09,5.11
2010-03-04,4.08,5.06
2010-03-05,4.1,5.04
2010-03-08,4.12,5.04
2010-03-09,4.1,5.03
2010-03-10,4.08,5.01
2010-03-11,3.97,4.89
2010-03-12,3.93,4.84
2010-03-15,3.93,4.85
2010-03-16,3.84,4.83
2010-03-17,3.8,4.79
2010-03-18,3.76,4.74
2010-03-19,3.79,4.72
2010-03-22,3.77,4.68
2010-03-23,3.9,4.81
2010-03-24,3.94,4.94
2010-03-25,3.82,4.86
2010-03-26,3.84,4.91
2010-03-29,3.92,4.98
2010-03-30,3.9,4.99
2010-03-31,3.89,4.95
2010-04-01,3.84,4.91
2010-04-02,3.84,4.93
2010-04-05,3.85,4.96
2010-04-06,3.84,4.94
2010-04-07,3.82,4.88
2010-04-08,3.74,4.81
2010-04-09,3.77,4.83
2010-04-12,3.85,4.94
2010-04-13,3.83,4.95
2010-04-14,3.87,4.98
2010-04-15,3.85,4.97
2010-04-16,3.8,4.93
2010-04-19,3.78,4.94
2010-04-20,3.76,4.94
2010-04-21,3.8,4.97
2010-04-22,3.77,4.94
2010-04-23,3.76,4.91
2010-04-26,3.75,4.9
2010-04-27,3.66,4.84
2010-04-28,3.62,4.83
2010-04-29,3.58,4.81
2010-04-30,3.61,4.82
2010-05-03,3.7,4.86
2010-05-04,3.71,4.86
2010-05-06,3.79,4.93
2010-05-07,3.69,4.89
2010-05-10,3.71,4.96
2010-05-11,3.64,4.9
2010-05-12,3.77,4.97
2010-05-13,3.79,4.98
2010-05-14,3.78,4.99
2010-05-17,3.78,5.04
2010-05-18,3.77,5.04
2010-05-19,3.76,5.03
2010-05-20,3.74,5.0
2010-05-24,3.64,4.94
2010-05-25,3.59,4.92
2010-05-26,3.61,4.96
2010-05-27,3.6,4.93
2010-05-28,3.61,4.94
2010-05-31,3.58,4.93
2010-06-01,3.57,4.89
2010-06-03,3.63,4.9
2010-06-04,3.68,4.91
2010-06-07,3.6,4.88
2010-06-08,3.63,4.9
2010-06-09,3.61,4.89
2010-06-10,3.64,4.92
2010-06-11,3.68,4.94
2010-06-14,3.71,4.94
2010-06-15,3.73,4.92
2010-06-16,3.72,4.9
2010-06-17,3.7,4.9
2010-06-18,3.72,4.91
2010-06-21,3.88,4.98
2010-06-22,3.9,4.99
2010-06-23,3.93,4.99
2010-06-24,3.9,4.98
2010-06-25,3.9,4.99
2010-06-28,3.95,4.99
2010-06-29,3.89,4.96
2010-06-30,3.86,4.95
2010-07-01,3.8,4.92
2010-07-02,3.82,4.91
2010-07-05,3.85,4.92
2010-07-06,3.84,4.91
2010-07-07,3.9,4.93
2010-07-08,3.94,4.96
2010-07-09,3.94,4.94
2010-07-12,3.96,4.95
2010-07-13,3.96,4.94
2010-07-14,3.98,4.94
2010-07-15,3.94,4.91
2010-07-16,3.92,4.91
2010-07-19,3.92,4.91
2010-07-20,3.92,4.91
2010-07-21,3.87,4.91
2010-07-22,3.82,4.89
2010-07-23,3.85,4.9
2010-07-26,3.88,4.89
2010-07-27,3.86,4.87
2010-07-28,3.86,4.87
2010-07-29,3.8,4.84
2010-07-30,3.8,4.84
2010-08-02,3.86,4.86
2010-08-03,3.87,4.85
2010-08-04,3.84,4.82
2010-08-05,3.87,4.84
2010-08-06,3.89,4.85
2010-08-09,3.92,4.85
2010-08-10,3.91,4.84
2010-08-11,3.83,4.8
2010-08-12,3.76,4.76
2010-08-13,3.73,4.75
2010-08-16,3.74,4.75
2010-08-17,3.76,4.75
2010-08-18,3.7,4.7
2010-08-19,3.68,4.61
2010-08-20,3.61,4.52
2010-08-23,3.62,4.53
2010-08-24,3.58,4.54
2010-08-25,3.57,4.54
2010-08-26,3.54,4.47
2010-08-27,3.56,4.43
2010-08-30,3.58,4.44
2010-08-31,3.55,4.38
2010-09-01,3.65,4.42
2010-09-02,3.6,4.38
2010-09-03,3.65,4.43
2010-09-06,3.69,4.49
2010-09-07,3.63,4.43
2010-09-08,3.61,4.37
2010-09-09,3.35,4.21
2010-09-10,3.4,4.24
2010-09-13,3.43,4.24
2010-09-14,3.39,4.23
2010-09-15,3.43,4.24
2010-09-16,3.39,4.19
2010-09-17,3.45,4.25
2010-09-20,3.5,4.3
2010-09-24,3.44,4.25
2010-09-27,3.39,4.21
2010-09-28,3.37,4.2
2010-09-29,3.34,4.13
2010-09-30,3.32,4.11
2010-10-01,3.26,4.0
2010-10-04,3.3,4.01
2010-10-05,3.29,3.98
2010-10-06,3.31,4.0
2010-10-07,3.31,4.0
2010-10-08,3.27,3.99
2010-10-11,3.28,4.06
2010-10-12,3.26,4.04
2010-10-13,3.28,4.07
2010-10-14,3.08,3.91
2010-10-15,3.05,3.92
2010-10-18,3.06,3.97
2010-10-19,3.2,4.08
2010-10-20,3.26,4.14
2010-10-21,3.29,4.18
2010-10-22,3.23,4.22
2010-10-25,3.29,4.3
2010-10-26,3.25,4.33
2010-10-27,3.3,4.39
2010-10-28,3.23,4.26
2010-10-29,3.25,4.36
2010-11-01,3.35,4.39
2010-11-02,3.41,4.45
2010-11-03,3.43,4.44
2010-11-04,3.5,4.5
2010-11-05,3.6,4.53
2010-11-08,3.55,4.57
2010-11-09,3.58,4.58
2010-11-10,3.51,4.5
2010-11-11,3.48,4.52
2010-11-12,3.46,4.54
2010-11-15,3.47,4.57
2010-11-16,3.32,4.46
2010-11-17,3.35,4.44
2010-11-18,3.33,4.44
2010-11-19,3.32,4.48
2010-11-22,3.38,4.49
2010-11-23,3.42,4.56
2010-11-24,3.34,4.48
2010-11-25,3.31,4.43
2010-11-26,3.3,4.47
2010-11-29,3.22,4.42
2010-11-30,3.19,4.38
2010-12-01,3.21,4.36
2010-12-02,3.18,4.37
2010-12-03,3.12,4.36
2010-12-06,3.11,4.32
2010-12-07,2.89,4.31
2010-12-08,3.08,4.37
2010-12-09,3.17,4.38
2010-12-10,3.14,4.36
2010-12-13,3.26,4.47
2010-12-14,3.3,4.48
2010-12-15,3.43,4.58
2010-12-16,3.35,4.55
2010-12-17,3.36,4.57
2010-12-20,3.35,4.55
2010-12-21,3.24,4.49
2010-12-22,3.19,4.47
2010-12-23,3.23,4.47
2010-12-24,3.28,4.49
2010-12-27,3.35,4.51
2010-12-28,3.37,4.53
2010-12-29,3.38,4.53
2010-12-30,3.38,4.52
2010-12-31,3.38,4.52
2011-01-03,3.5,4.57
2011-01-04,3.5,4.59
2011-01-05,3.5,4.63
2011-01-06,3.58,4.7
2011-01-07,3.59,4.71
2011-01-10,3.57,4.72
2011-01-11,3.6,4.7
2011-01-12,3.54,4.65
2011-01-13,3.64,4.71
2011-01-14,3.69,4.69
2011-01-17,3.71,4.69
2011-01-18,3.66,4.67
2011-01-19,3.79,4.72
2011-01-20,3.81,4.71
2011-01-21,3.81,4.73
2011-01-24,3.88,4.76
2011-01-25,3.9,4.76
2011-01-26,3.88,4.73
2011-01-27,3.86,4.71
2011-01-28,3.88,4.71
2011-01-31,3.96,4.72
2011-02-01,3.98,4.72
2011-02-07,4.1,4.8
2011-02-08,4.06,4.81
2011-02-09,4.0,4.82
2011-02-10,3.96,4.79
2011-02-11,3.94,4.81
2011-02-14,3.97,4.83
2011-02-15,3.95,4.82
2011-02-16,3.93,4.82
2011-02-17,3.96,4.82
2011-02-18,3.94,4.8
2011-02-21,3.96,4.76
2011-02-22,3.89,4.68
2011-02-23,3.89,4.71
2011-02-24,3.81,4.67
2011-02-25,3.84,4.66
2011-02-28,3.84,4.67
2011-03-02,3.84,4.68
2011-03-03,3.93,4.71
2011-03-04,3.94,4.71
2011-03-07,3.92,4.7
2011-03-08,3.89,4.68
2011-03-09,3.83,4.63
2011-03-10,3.71,4.49
2011-03-11,3.69,4.44
2011-03-14,3.64,4.35
2011-03-15,3.57,4.27
2011-03-16,3.64,4.37
2011-03-17,3.66,4.41
2011-03-18,3.65,4.46
2011-03-21,3.71,4.5
2011-03-22,3.7,4.5
2011-03-23,3.66,4.49
2011-03-24,3.66,4.47
2011-03-25,3.71,4.48
2011-03-28,3.73,4.47
2011-03-29,3.71,4.47
2011-03-30,3.74,4.49
2011-03-31,3.73,4.48
2011-04-01,3.67,4.46
2011-04-04,3.68,4.45
2011-04-05,3.69,4.44
2011-04-06,3.7,4.46
2011-04-07,3.68,4.45
2011-04-08,3.76,4.48
2011-04-11,3.78,4.49
2011-04-12,3.72,4.49
2011-04-13,3.74,4.5
2011-04-14,3.73,4.5
2011-04-15,3.72,4.49
2011-04-18,3.7,4.45
2011-04-19,3.71,4.44
2011-04-20,3.74,4.45
2011-04-21,3.78,4.48
2011-04-22,3.8,4.5
2011-04-25,3.84,4.52
2011-04-26,3.82,4.53
2011-04-27,3.82,4.54
2011-04-28,3.79,4.52
2011-04-29,3.77,4.48
2011-05-02,3.77,4.47
2011-05-03,3.78,4.47
2011-05-04,3.79,4.47
2011-05-06,3.75,4.43
2011-05-09,3.75,4.44
2011-05-11,3.72,4.41
2011-05-12,3.67,4.34
2011-05-13,3.66,4.37
2011-05-16,3.61,4.35
2011-05-17,3.62,4.34
2011-05-18,3.62,4.33
2011-05-19,3.62,4.33
2011-05-20,3.62,4.33
2011-05-23,3.58,4.27
2011-05-24,3.59,4.26
2011-05-25,3.57,4.22
2011-05-26,3.61,4.26
2011-05-27,3.6,4.24
2011-05-30,3.58,4.21
2011-05-31,3.59,4.23
2011-06-01,3.64,4.28
2011-06-02,3.57,4.21
2011-06-03,3.57,4.21
2011-06-07,3.52,4.2
2011-06-08,3.52,4.19
2011-06-09,3.57,4.22
2011-06-10,3.65,4.25
2011-06-13,3.66,4.25
2011-06-14,3.7,4.27
2011-06-15,3.68,4.27
2011-06-16,3.61,4.2
2011-06-17,3.67,4.24
2011-06-20,3.66,4.24
2011-06-21,3.67,4.25
2011-06-22,3.67,4.24
2011-06-23,3.68,4.23
2011-06-24,3.71,4.26
2011-06-27,3.72,4.25
2011-06-28,3.72,4.26
2011-06-29,3.77,4.29
2011-06-30,3.76,4.29
2011-07-01,3.77,4.33
2011-07-04,3.78,4.33
2011-07-05,3.76,4.29
2011-07-06,3.79,4.31
2011-07-07,3.79,4.31
2011-07-08,3.85,4.34
2011-07-11,3.81,4.31
2011-07-12,3.71,4.2
2011-07-13,3.71,4.18
2011-07-14,3.7,4.19
2011-07-15,3.68,4.17
2011-07-18,3.69,4.15
2011-07-19,3.71,4.15
2011-07-20,3.75,4.17
2011-07-21,3.75,4.17
2011-07-22,3.79,4.18
2011-07-25,3.82,4.19
2011-07-26,3.84,4.23
2011-07-27,3.82,4.23
2011-07-28,3.81,4.19
2011-07-29,3.85,4.2
2011-08-01,3.9,4.24
2011-08-02,3.87,4.21
2011-08-03,3.82,4.15
2011-08-04,3.77,4.12
2011-08-05,3.61,4.01
2011-08-08,3.6,4.06
2011-08-09,3.57,4.08
2011-08-10,3.45,3.94
2011-08-11,3.52,3.92
2011-08-12,3.49,3.9
2011-08-16,3.5,3.92
2011-08-17,3.54,3.94
2011-08-18,3.56,3.93
2011-08-19,3.49,3.84
2011-08-22,3.49,3.86
2011-08-23,3.52,3.89
2011-08-24,3.46,3.84
2011-08-25,3.46,3.84
2011-08-26,3.48,3.87
2011-08-29,3.51,3.88
2011-08-30,3.48,3.84
2011-08-31,3.49,3.86
2011-09-01,3.45,3.81
2011-09-02,3.44,3.79
2011-09-05,3.35,3.63
2011-09-06,3.35,3.63
2011-09-07,3.45,3.7
2011-09-08,3.4,3.64
2011-09-09,3.36,3.6
2011-09-14,3.31,3.55
2011-09-15,3.37,3.62
2011-09-16,3.4,3.68
2011-09-19,3.51,3.79
2011-09-20,3.49,3.82
2011-09-21,3.5,3.86
2011-09-22,3.49,3.82
2011-09-23,3.45,3.76
2011-09-26,3.51,3.84
2011-09-27,3.46,3.81
2011-09-28,3.53,3.88
2011-09-29,3.55,3.9
2011-09-30,3.55,3.95
2011-10-04,3.46,3.8
2011-10-05,3.44,3.78
2011-10-06,3.43,3.81
2011-10-07,3.43,3.83
2011-10-10,3.48,3.85
2011-10-11,3.48,3.86
2011-10-12,3.42,3.81
2011-10-13,3.4,3.78
2011-10-14,3.41,3.77
2011-10-17,3.46,3.84
2011-10-18,3.45,3.84
2011-10-19,3.45,3.85
2011-10-20,3.44,3.85
2011-10-21,3.49,3.9
2011-10-24,3.53,3.94
2011-10-25,3.53,3.94
2011-10-26,3.5,3.92
2011-10-27,3.53,3.93
2011-10-28,3.54,3.93
2011-10-31,3.51,3.87
2011-11-01,3.48,3.85
2011-11-02,3.47,3.84
2011-11-03,3.43,3.81
2011-11-04,3.43,3.83
2011-11-07,3.41,3.83
2011-11-08,3.39,3.79
2011-11-09,3.38,3.78
2011-11-10,3.33,3.76
2011-11-11,3.37,3.79
2011-11-14,3.39,3.84
2011-11-15,3.36,3.81
2011-11-16,3.34,3.79
2011-11-17,3.37,3.82
2011-11-18,3.36,3.81
2011-11-21,3.37,3.8
2011-11-22,3.39,3.79
2011-11-23,3.36,3.76
2011-11-24,3.38,3.76
2011-11-25,3.41,3.8
2011-11-28,3.44,3.81
2011-11-29,3.43,3.82
2011-11-30,3.38,3.77
2011-12-01,3.38,3.8
2011-12-02,3.38,3.79
2011-12-05,3.38,3.79
2011-12-06,3.34,3.79
2011-12-07,3.33,3.79
2011-12-08,3.35,3.79
2011-12-09,3.35,3.79
2011-12-12,3.36,3.81
2011-12-13,3.35,3.8
2011-12-14,3.34,3.79
2011-12-15,3.33,3.78
2011-12-16,3.33,3.79
2011-12-19,3.42,3.88
2011-12-20,3.38,3.83
2011-12-21,3.36,3.83
2011-12-22,3.36,3.83
2011-12-23,3.37,3.84
2011-12-26,3.38,3.85
2011-12-27,3.39,3.85
2011-12-28,3.39,3.85
2011-12-29,3.34,3.79
2011-12-30,3.34,3.79
2012-01-02,3.34,3.79
2012-01-03,3.35,3.8
2012-01-04,3.35,3.8
2012-01-05,3.34,3.79
2012-01-06,3.35,3.79
2012-01-09,3.38,3.79
2012-01-10,3.38,3.79
2012-01-11,3.38,3.79
2012-01-12,3.38,3.79
2012-01-13,3.37,3.79
2012-01-16,3.35,3.79
2012-01-17,3.37,3.81
2012-01-18,3.36,3.8
2012-01-19,3.38,3.79
2012-01-20,3.4,3.82
2012-01-25,3.42,3.82
2012-01-26,3.4,3.82
2012-01-27,3.38,3.8
2012-01-30,3.36,3.77
2012-01-31,3.38,3.77
2012-02-01,3.37,3.76
2012-02-02,3.38,3.77
2012-02-03,3.38,3.77
2012-02-06,3.4,3.78
2012-02-07,3.42,3.8
2012-02-08,3.44,3.82
2012-02-09,3.45,3.82
2012-02-10,3.44,3.81
2012-02-13,3.46,3.83
2012-02-14,3.44,3.82
2012-02-15,3.46,3.83
2012-02-16,3.43,3.81
2012-02-17,3.45,3.83
2012-02-20,3.47,3.85
2012-02-21,3.47,3.85
2012-02-22,3.46,3.85
2012-02-23,3.44,3.83
2012-02-24,3.45,3.83
2012-02-27,3.44,3.82
2012-02-28,3.42,3.8
2012-02-29,3.45,3.82
2012-03-02,3.48,3.85
2012-03-05,3.51,3.88
2012-03-06,3.5,3.88
2012-03-07,3.5,3.9
2012-03-08,3.48,3.87
2012-03-09,3.49,3.87
2012-03-12,3.47,3.85
